Year,Team,name_last,name_first,RetroID,G,GS,Outs,IP,R,ER,ERA,W,L,SV,PA,AB,H,DB,TP,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,TB,GDP,HBP,SH,SF,IBB,PlatoonStats,PctVsLHP,AVG_L,OBP_L,SLG_L,PA_L,AB_L,H_L,DB_L,TP_L,HR_L,RBI_L,BB_L,SO_L,TB_L,GDP_L,HBP_L,SH_L,SF_L,IBB_L,AVG_R,OBP_R,SLG_R,PA_R,AB_R,H_R,DB_R,TP_R,HR_R,RBI_R,BB_R,SO_R,TB_R,GDP_R,HBP_R,SH_R,SF_R,IBB_R,Baserunning,SB,CS,SBPct,SBO,JumpPct,SB2,CS2,SB3,CS3,SBH,CSH,PkO,POCS
1987,SEA,Huismann,Mark,huism001,6,0,44,14.2,10,8,4.91,0,0,0,61,51,10,4,0,1,6,4,0,4,15,0.196,0.276,0.333,17,0,2,3,1,0,,41,0.227,0.25,0.455,25,22,5,2,0,1,5,0,4,10,0,1,1,1,0,0.172,0.294,0.241,36,29,5,2,0,0,1,4,11,7,0,1,2,0,0,,4,0,100,16,25,3,0,1,0,0,0,0,0
1987,SEA,Langston,Mark,langm001,35,35,816,272,132,116,3.84,19,13,0,1152,1015,242,45,6,30,118,26,11,114,262,0.238,0.317,0.383,389,20,5,12,6,0,,14,0.197,0.265,0.293,164,147,29,2,0,4,14,14,42,43,1,0,2,1,0,0.245,0.325,0.399,988,868,213,43,6,26,104,100,220,346,19,5,10,5,0,,26,11,70.3,442,8.37,22,8,4,2,0,1,11,2
1987,SEA,Monteleone,Rich,montr002,3,0,21,7,5,5,6.43,0,0,0,34,29,10,0,0,2,6,0,0,4,2,0.345,0.441,0.552,16,2,1,0,0,0,,44,0.308,0.4,0.308,15,13,4,0,0,0,1,2,1,4,2,0,0,0,0,0.375,0.474,0.75,19,16,6,0,0,2,5,2,1,12,0,1,0,0,0,,0,0,NULL,19,0,0,0,0,0,0,0,0,0
1987,SEA,Moore,Mike,moorm001,33,33,693,231,145,121,4.71,9,19,0,1020,919,268,54,7,29,123,8,5,84,115,0.292,0.348,0.46,423,30,0,9,8,3,,59,0.296,0.352,0.46,606,550,163,33,6,15,70,49,59,253,18,0,3,4,2,0.285,0.343,0.461,414,369,105,21,1,14,53,35,56,170,12,0,6,4,1,,8,5,61.5,390,3.33,6,5,1,0,1,0,5,0
1987,SEA,Morgan,Mike,morgm001,34,31,621,207,117,107,4.65,12,17,0,898,827,245,42,7,25,104,15,12,53,85,0.296,0.34,0.455,376,26,5,8,5,3,,54,0.3,0.343,0.464,488,450,135,25,5,13,55,31,50,209,15,0,4,3,3,0.292,0.337,0.443,410,377,110,17,2,12,49,22,35,167,11,5,4,2,0,,15,12,55.6,332,8.13,14,12,1,0,0,0,12,0
1987,SEA,Nunez,Ed,nunee001,48,0,142,47.1,20,20,3.8,3,4,12,198,172,45,5,1,7,28,1,2,18,34,0.262,0.328,0.424,73,3,1,3,4,3,,55,0.283,0.339,0.485,109,99,28,3,1,5,18,8,18,48,1,1,0,1,2,0.233,0.314,0.342,89,73,17,2,0,2,10,10,16,25,2,0,3,3,1,,1,2,33.3,76,3.95,1,1,0,1,0,0,2,0
1987,SEA,Parker,Clay,parkc001,3,1,23,7.2,10,9,10.57,0,0,0,43,37,15,1,0,2,8,0,0,4,8,0.405,0.465,0.595,22,0,1,0,1,0,,42,0.313,0.333,0.5,18,16,5,0,0,1,4,1,3,8,0,0,0,1,0,0.476,0.56,0.667,25,21,10,1,0,1,4,3,5,14,0,1,0,0,0,,0,0,NULL,22,0,0,0,0,0,0,0,0,0
1987,SEA,Powell,Dennis,powed001,16,3,103,34.1,13,12,3.15,1,3,0,147,128,32,7,0,3,14,0,1,15,17,0.25,0.324,0.375,48,2,0,2,2,0,,35,0.217,0.288,0.261,52,46,10,2,0,0,4,5,8,12,1,0,0,1,0,0.268,0.344,0.439,95,82,22,5,0,3,10,10,9,36,1,0,2,1,0,,0,1,0,70,1.43,0,1,0,0,0,0,1,1
1987,SEA,Reed,Jerry,reedj002,39,1,245,81.2,32,31,3.42,1,2,7,340,310,79,11,1,7,34,13,2,24,51,0.255,0.314,0.365,113,8,3,2,1,3,,45,0.261,0.318,0.355,152,138,36,4,0,3,16,11,18,49,3,1,1,1,3,0.25,0.31,0.372,188,172,43,7,1,4,18,13,33,64,5,2,1,0,0,,13,2,86.7,137,10.95,11,1,2,0,0,1,2,0
1987,SEA,Shields,Steve,shies001,20,0,90,30,26,23,6.9,2,0,3,144,129,43,8,2,7,31,4,0,12,22,0.333,0.382,0.589,76,3,0,0,3,1,,47,0.344,0.368,0.623,68,61,21,3,1,4,18,4,9,38,0,0,0,3,1,0.324,0.395,0.559,76,68,22,5,1,3,13,8,13,38,3,0,0,0,0,,4,0,100,61,6.56,4,0,0,0,0,0,0,0
1987,SEA,Thomas,Roy,thomr001,8,0,62,20.2,12,12,5.23,1,0,0,92,77,23,4,0,2,12,3,1,11,14,0.299,0.38,0.429,33,4,1,0,3,0,,49,0.343,0.444,0.514,45,35,12,3,0,1,5,8,8,18,0,0,0,2,0,0.262,0.319,0.357,47,42,11,1,0,1,7,3,6,15,4,1,0,1,0,,3,1,75,33,12.12,2,1,1,0,0,0,1,0
1987,SEA,Trujillo,Mike,trujm001,28,7,197,65.2,45,44,6.03,4,4,1,284,253,70,12,0,12,44,3,5,26,36,0.277,0.346,0.466,118,6,2,1,2,0,,48,0.283,0.368,0.442,137,120,34,4,0,5,18,16,19,53,3,0,1,0,0,0.271,0.327,0.489,147,133,36,8,0,7,26,10,17,65,3,2,0,2,0,,3,5,37.5,96,8.33,3,5,0,0,0,0,5,0
1987,SEA,Wilkinson,Bill,wilkb001,56,0,229,76.1,33,31,3.66,3,4,10,303,274,61,9,1,8,37,4,2,21,73,0.223,0.272,0.35,96,6,0,2,6,1,,38,0.189,0.239,0.387,114,106,20,3,0,6,18,7,30,41,1,0,1,0,0,0.244,0.293,0.327,189,168,41,6,1,2,19,14,43,55,5,0,1,6,1,,4,2,66.7,123,4.88,3,1,1,0,0,1,2,0
1987,SFN,Bockus,Randy,bockr001,12,0,52,17.1,8,7,3.63,1,0,0,68,64,17,3,1,2,8,6,5,4,9,0.266,0.309,0.438,28,2,0,0,0,1,,50,0.226,0.294,0.355,34,31,7,2,1,0,3,3,6,11,0,0,0,0,1,0.303,0.324,0.515,34,33,10,1,0,2,5,1,3,17,2,0,0,0,0,,6,5,54.5,23,47.83,6,4,0,1,0,0,5,0
1987,SFN,Burkett,John,burkj001,3,0,18,6,4,3,4.5,0,0,0,28,23,7,2,0,2,3,0,0,3,5,0.304,0.407,0.652,15,1,1,1,0,0,,43,0.182,0.182,0.182,12,11,2,0,0,0,0,0,3,2,1,0,1,0,0,0.417,0.563,1.083,16,12,5,2,0,2,3,3,2,13,0,1,0,0,0,,0,0,NULL,14,0,0,0,0,0,0,0,0,0
1987,SFN,Comstock,Keith,comsk001,15,0,62,20.2,8,7,3.05,2,0,1,87,75,19,1,0,1,9,1,2,10,21,0.253,0.337,0.307,23,2,0,1,1,2,,34,0.222,0.276,0.222,30,27,6,0,0,0,3,2,5,6,1,0,1,0,0,0.271,0.368,0.354,57,48,13,1,0,1,6,8,16,17,1,0,0,1,2,,1,2,33.3,34,8.82,1,2,0,0,0,0,2,1
1987,SFN,Davis,Mark,davim001,20,11,212,70.2,38,37,4.71,4,5,0,301,264,72,13,1,9,32,7,7,28,51,0.273,0.349,0.432,114,9,4,3,2,1,,19,0.308,0.368,0.5,58,52,16,1,0,3,11,4,9,26,1,1,1,0,0,0.264,0.344,0.415,243,212,56,12,1,6,21,24,42,88,8,3,2,2,1,,7,7,50,119,11.76,7,7,0,0,0,0,7,2
1987,SFN,Downs,Kelly,downk001,41,28,558,186,83,75,3.63,12,9,1,797,718,185,33,1,14,73,18,9,67,137,0.258,0.324,0.365,262,16,4,7,1,11,,58,0.28,0.341,0.37,464,422,118,21,1,5,40,38,75,156,8,2,1,1,7,0.226,0.3,0.358,333,296,67,12,0,9,33,29,62,106,8,2,6,0,4,,18,9,66.7,295,9.15,16,8,2,1,0,0,9,0
1987,SFN,Dravecky,Dave,dravd001,18,18,337,112.1,43,40,3.2,7,5,0,466,423,115,19,0,8,38,11,8,33,78,0.272,0.325,0.374,158,12,2,5,3,3,,12,0.18,0.268,0.26,57,50,9,1,0,1,4,6,15,13,0,0,1,0,0,0.284,0.333,0.389,409,373,106,18,0,7,34,27,63,145,12,2,4,3,3,,11,8,57.9,175,10.86,8,7,2,1,1,0,8,0
1987,SFN,Garrelts,Scott,garrs001,64,0,319,106.1,41,38,3.22,11,7,12,428,364,70,7,3,10,45,10,7,55,128,0.192,0.297,0.31,113,10,0,7,2,4,,53,0.18,0.283,0.284,226,194,35,2,3,4,21,28,68,55,3,0,3,1,1,0.206,0.313,0.341,202,170,35,5,0,6,24,27,60,58,7,0,4,1,3,,10,7,58.8,155,10.97,8,7,2,0,0,0,7,0
1987,SFN,Gott,Jim,gottj001,30,3,168,56,32,28,4.5,1,0,0,253,217,53,6,2,4,25,6,4,32,63,0.244,0.345,0.346,75,3,2,1,1,5,,49,0.303,0.44,0.495,125,99,30,3,2,4,16,24,32,49,3,1,0,1,4,0.195,0.252,0.22,128,118,23,3,0,0,9,8,31,26,0,1,1,0,1,,6,4,60,100,10,6,4,0,0,0,0,4,0
1987,SFN,Grant,Mark,granm001,16,8,183,61,29,24,3.54,1,2,1,264,234,66,13,0,6,25,2,4,21,32,0.282,0.342,0.415,97,8,1,7,1,5,,55,0.325,0.399,0.452,145,126,41,7,0,3,12,16,14,57,3,0,2,1,5,0.231,0.272,0.37,119,108,25,6,0,3,13,5,18,40,5,1,5,0,0,,2,4,33.3,103,5.83,1,4,1,0,0,0,4,1
1987,SFN,Hammaker,Atlee,hamma001,31,27,505,168.1,73,67,3.58,10,10,0,706,640,159,22,0,22,66,26,10,57,107,0.248,0.312,0.386,247,18,3,3,3,10,,17,0.168,0.258,0.215,120,107,18,2,0,1,3,11,24,23,5,2,0,0,0,0.265,0.322,0.42,586,533,141,20,0,21,63,46,83,224,13,1,3,3,10,,26,10,72.2,239,15.06,23,8,3,1,0,1,10,1
1987,SFN,Krukow,Mike,krukm001,30,28,489,163,98,87,4.8,5,6,0,699,633,182,31,4,24,88,13,11,46,104,0.288,0.334,0.463,293,15,2,10,8,6,,56,0.313,0.371,0.486,389,348,109,15,3,13,51,34,50,169,9,0,4,3,6,0.256,0.286,0.435,310,285,73,16,1,11,37,12,54,124,6,2,6,5,0,,13,11,54.2,238,10.08,12,10,1,1,0,0,11,1
1987,SFN,LaCoss,Mike,lacom001,39,26,513,171,78,70,3.68,13,10,0,728,651,184,29,6,16,74,17,4,63,79,0.283,0.346,0.419,273,23,2,9,3,12,,56,0.305,0.373,0.47,411,364,111,19,4,11,45,41,39,171,14,0,4,2,9,0.254,0.311,0.355,317,287,73,10,2,5,29,22,40,102,9,2,5,1,3,,17,4,81,264,7.95,15,3,2,1,0,0,4,0
1987,SFN,Lefferts,Craig,leffc001,44,0,142,47.1,18,17,3.23,3,3,4,191,167,36,6,1,4,22,1,2,18,18,0.216,0.289,0.335,56,5,0,4,2,6,,28,0.12,0.151,0.18,54,50,6,0,0,1,8,2,9,9,2,0,1,1,0,0.256,0.343,0.402,137,117,30,6,1,3,14,16,9,47,3,0,3,1,6,,1,2,33.3,68,4.41,1,1,0,0,0,1,2,0
1987,SFN,Mason,Roger,masor001,5,5,78,26,15,13,4.5,1,1,0,110,99,30,5,1,4,11,2,0,10,18,0.303,0.367,0.495,49,5,0,1,0,0,,51,0.365,0.411,0.615,56,52,19,2,1,3,8,4,9,32,4,0,0,0,0,0.234,0.321,0.362,54,47,11,3,0,1,3,6,9,17,1,0,1,0,0,,2,0,100,43,4.65,2,0,0,0,0,0,0,0
1987,SFN,Minton,Greg,mintg001,15,0,70,23.1,9,9,3.47,1,0,1,105,93,30,6,1,2,15,0,1,10,9,0.323,0.394,0.473,44,6,1,1,0,3,,47,0.326,0.396,0.372,49,43,14,0,1,0,7,5,5,16,4,0,1,0,2,0.32,0.393,0.56,56,50,16,6,0,2,8,5,4,28,2,1,0,0,1,,0,1,0,46,2.17,0,1,0,0,0,0,1,0
1987,SFN,Perlman,Jon,perlj001,10,0,34,11.1,7,5,3.97,0,0,0,50,43,11,1,0,1,8,3,3,4,3,0.256,0.32,0.349,15,0,1,0,2,0,,34,0.214,0.294,0.214,17,14,3,0,0,0,2,2,1,3,0,0,0,1,0,0.276,0.333,0.414,33,29,8,1,0,1,6,2,2,12,0,1,0,1,0,,3,3,50,19,31.58,3,2,0,1,0,0,3,0
1987,SFN,Price,Joe,pricj001,20,0,105,35,10,10,2.57,2,2,1,137,123,19,3,0,5,9,3,1,13,42,0.154,0.241,0.301,37,1,1,0,0,2,,26,0.176,0.2,0.324,35,34,6,2,0,1,2,1,10,11,0,0,0,0,0,0.146,0.255,0.292,102,89,13,1,0,4,7,12,32,26,1,1,0,0,2,,3,1,75,51,7.84,1,1,2,0,0,0,1,0
1987,SFN,Reuschel,Rick,reusr001,9,8,150,50,28,24,4.32,5,3,0,205,191,44,9,4,1,22,0,0,7,27,0.23,0.264,0.335,64,3,2,4,1,2,,54,0.231,0.264,0.356,110,104,24,7,3,0,9,4,8,37,0,1,0,1,1,0.23,0.264,0.31,95,87,20,2,1,1,13,3,19,27,3,1,4,0,1,,0,0,NULL,64,0,0,0,0,0,0,0,0,0
1987,SFN,Robinson,Don,robid001,25,0,128,42.2,13,13,2.74,5,1,7,184,163,39,10,3,1,15,2,2,18,26,0.239,0.311,0.356,58,1,0,1,2,3,,61,0.206,0.304,0.299,112,97,20,4,1,1,10,14,17,29,0,0,0,1,2,0.288,0.324,0.439,72,66,19,6,2,0,5,4,9,29,1,0,1,1,1,,2,2,50,74,5.41,2,2,0,0,0,0,2,0
1987,SFN,Robinson,Jeff,robij001,63,0,290,96.2,34,30,2.79,6,8,10,395,333,69,16,0,10,36,4,7,48,82,0.207,0.306,0.345,115,9,1,9,4,10,,54,0.249,0.343,0.414,212,181,45,12,0,6,21,26,43,75,4,1,2,2,8,0.158,0.261,0.263,183,152,24,4,0,4,15,22,39,40,5,0,7,2,2,,4,7,36.4,144,7.64,4,6,0,0,0,1,7,0
1987,SLN,Conroy,Tim,conrt001,10,9,122,40.2,26,25,5.53,3,2,0,188,157,48,12,1,0,17,6,2,25,22,0.306,0.4,0.395,62,5,1,3,2,3,,20,0.313,0.389,0.375,37,32,10,2,0,0,3,4,6,12,1,0,1,0,0,0.304,0.403,0.4,151,125,38,10,1,0,14,21,16,50,4,1,2,2,3,,6,2,75,70,11.43,6,2,0,0,0,0,2,0
1987,SLN,Cox,Danny,cox-d001,31,31,598,199.1,99,86,3.88,11,9,0,864,772,224,36,7,17,79,11,10,71,101,0.29,0.351,0.421,325,25,3,14,4,6,,51,0.313,0.379,0.446,439,383,120,24,3,7,45,42,37,171,10,1,9,4,6,0.267,0.321,0.396,425,389,104,12,4,10,34,29,64,154,15,2,5,0,0,,11,10,52.4,321,6.54,11,9,0,1,0,0,10,0
1987,SLN,Dawley,Bill,dawlb001,60,0,290,96.2,50,47,4.38,5,8,2,406,359,93,22,2,15,55,6,5,38,65,0.259,0.33,0.457,164,6,1,6,2,11,,37,0.256,0.356,0.38,151,129,33,7,0,3,16,20,14,49,1,0,2,0,10,0.261,0.315,0.5,255,230,60,15,2,12,39,18,51,115,5,1,4,2,1,,6,5,54.5,155,7.1,5,4,1,0,0,1,5,0
1987,SLN,Dayley,Ken,daylk001,53,0,183,61,21,18,2.66,9,5,4,260,222,52,9,4,2,28,5,2,33,63,0.234,0.337,0.338,75,8,2,2,1,8,,32,0.247,0.337,0.301,84,73,18,2,1,0,5,9,26,22,2,1,1,0,1,0.228,0.337,0.356,176,149,34,7,3,2,23,24,37,53,6,1,1,1,7,,5,2,71.4,111,6.31,5,1,0,0,0,1,2,0
1987,SLN,Forsch,Bob,forsb001,33,30,537,179,90,86,4.32,11,7,0,755,693,189,38,6,15,75,11,7,45,89,0.273,0.318,0.41,284,11,4,7,6,4,,54,0.268,0.316,0.369,405,369,99,19,3,4,33,27,44,136,7,1,3,5,2,0.278,0.321,0.457,350,324,90,19,3,11,42,18,45,148,4,3,4,1,2,,11,7,61.1,264,6.82,11,7,0,0,0,0,7,0
1987,SLN,Horton,Ricky,hortr001,67,6,375,125,58,53,3.82,8,3,7,533,481,127,25,8,15,68,2,4,42,55,0.264,0.321,0.443,213,7,0,6,3,10,,25,0.225,0.288,0.333,135,120,27,6,2,1,11,11,21,40,1,0,3,1,1,0.277,0.332,0.479,398,361,100,19,6,14,57,31,34,173,6,0,3,2,9,,2,4,33.3,198,3.03,2,1,0,1,0,2,4,0
1987,SLN,LaPoint,Dave,lapod001,6,2,48,16,12,12,6.75,1,1,0,79,74,26,5,0,4,12,0,0,5,8,0.351,0.392,0.581,43,1,0,0,0,0,,10,0.375,0.375,0.5,8,8,3,1,0,0,2,0,1,4,0,0,0,0,0,0.348,0.394,0.591,71,66,23,4,0,4,10,5,7,39,1,0,0,0,0,,0,0,NULL,34,0,0,0,0,0,0,0,0,0
1987,SLN,Magrane,Joe,magrj001,27,26,511,170.1,75,67,3.54,9,7,0,722,640,157,28,2,9,62,17,3,60,101,0.245,0.318,0.338,216,21,10,9,3,6,,15,0.226,0.301,0.312,105,93,21,3,1,1,8,9,21,29,3,1,2,0,1,0.249,0.321,0.342,617,547,136,25,1,8,54,51,80,187,18,9,7,3,5,,17,3,85,241,8.3,16,2,1,1,0,0,3,0
1987,SLN,Mathews,Greg,mathg001,32,32,593,197.2,87,82,3.73,11,11,0,822,740,184,44,3,17,68,13,7,71,108,0.249,0.314,0.385,285,22,0,9,2,5,,17,0.24,0.321,0.336,140,125,30,6,0,2,15,15,14,42,4,0,0,0,0,0.25,0.312,0.395,682,615,154,38,3,15,53,56,94,243,18,0,9,2,5,,13,7,65,290,6.9,11,7,2,0,0,0,7,3
1987,SLN,O'Neal,Randy,onear001,1,1,15,5,1,1,1.8,0,0,0,21,18,2,1,0,0,0,1,0,2,4,0.111,0.2,0.167,3,0,0,1,0,0,,48,0.25,0.333,0.375,10,8,2,1,0,0,0,1,2,3,0,0,1,0,0,0,0.091,0,11,10,0,0,0,0,0,1,2,0,0,0,0,0,0,,1,0,100,8,12.5,1,0,0,0,0,0,0,0
1987,SLN,Oquendo,Jose,oquej001,1,0,3,1,3,3,27,0,0,0,9,7,4,1,0,0,3,0,0,1,0,0.571,0.667,0.714,5,0,1,0,0,0,,44,0.333,0.5,0.333,4,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0.75,0.8,1,5,4,3,1,0,0,2,0,0,4,0,1,0,0,0,,0,0,NULL,7,0,0,0,0,0,0,0,0,0
1987,SLN,Perry,Pat,perrp001,45,0,197,65.2,35,33,4.52,4,2,1,269,243,54,14,2,7,31,5,0,21,33,0.222,0.288,0.383,93,5,2,2,1,3,,31,0.241,0.265,0.392,83,79,19,7,1,1,8,2,10,31,2,1,0,1,0,0.213,0.299,0.378,186,164,35,7,1,6,23,19,23,62,3,1,2,0,3,,5,0,100,84,5.95,5,0,0,0,0,0,0,0
1987,SLN,Peters,Steve,petes001,12,0,45,15,3,3,1.8,0,0,1,64,57,17,2,0,1,4,0,2,6,11,0.298,0.365,0.386,22,2,0,1,0,1,,31,0.412,0.5,0.529,20,17,7,2,0,0,0,3,3,9,0,0,0,0,1,0.25,0.302,0.325,44,40,10,0,0,1,4,3,8,13,2,0,1,0,0,,0,2,0,31,6.45,0,2,0,0,0,0,2,0
1987,SLN,Soff,Ray,soffr001,12,0,46,15.1,11,11,6.46,1,0,0,68,61,18,4,0,3,20,0,0,5,9,0.295,0.353,0.508,31,2,1,0,1,1,,40,0.308,0.333,0.5,27,26,8,2,0,1,7,1,6,13,2,0,0,0,1,0.286,0.366,0.514,41,35,10,2,0,2,13,4,3,18,0,1,0,1,0,,0,0,NULL,19,0,0,0,0,0,0,0,0,0
1987,SLN,Terry,Scott,terrs001,11,0,40,13.1,5,5,3.38,0,0,0,59,50,13,3,0,0,2,1,0,8,9,0.26,0.362,0.32,16,2,0,1,0,2,,42,0.368,0.5,0.474,25,19,7,2,0,0,0,5,2,9,1,0,1,0,1,0.194,0.265,0.226,34,31,6,1,0,0,2,3,7,7,1,0,0,0,1,,1,0,100,34,2.94,1,0,0,0,0,0,0,0
1987,SLN,Tudor,John,tudoj001,16,16,288,96,43,41,3.84,10,2,0,405,367,100,26,4,11,41,4,4,32,54,0.272,0.331,0.455,167,6,1,3,2,1,,18,0.246,0.31,0.446,73,65,16,5,1,2,8,6,18,29,0,0,2,0,0,0.278,0.335,0.457,332,302,84,21,3,9,33,26,36,138,6,1,1,2,1,,4,4,50,135,5.93,4,4,0,0,0,0,4,2
1987,SLN,Tunnell,Lee,tunnl001,32,9,223,74.1,45,40,4.84,4,4,0,335,293,90,15,3,5,45,7,2,34,49,0.307,0.377,0.43,126,13,1,3,4,7,,47,0.254,0.348,0.328,156,134,34,8,1,0,9,20,26,44,4,0,1,1,7,0.352,0.401,0.516,179,159,56,7,2,5,36,14,23,82,9,1,2,3,0,,7,2,77.8,128,7.03,7,1,0,1,0,0,2,0
1987,SLN,Worrell,Todd,worrt001,75,0,284,94.2,29,28,2.66,8,6,33,395,355,86,14,3,8,43,11,1,34,92,0.242,0.307,0.366,130,7,0,4,2,11,,44,0.234,0.335,0.317,172,145,34,3,0,3,15,23,43,46,1,0,2,2,8,0.248,0.285,0.4,223,210,52,11,3,5,28,11,49,84,6,0,2,0,3,,11,1,91.7,171,7.02,11,1,0,0,0,0,1,0
1987,TEX,Anderson,Scott,andes001,8,0,34,11.1,12,12,9.53,0,1,0,59,49,17,6,0,0,13,1,1,8,6,0.347,0.448,0.469,23,2,1,1,0,2,,51,0.48,0.552,0.64,30,25,12,4,0,0,9,3,3,16,0,1,1,0,2,0.208,0.345,0.292,29,24,5,2,0,0,4,5,3,7,2,0,0,0,0,,1,1,50,27,7.41,1,1,0,0,0,0,1,0
1987,TEX,Correa,Ed,corre001,15,15,210,70,63,59,7.59,3,5,0,339,279,83,16,2,17,54,19,3,52,61,0.297,0.412,0.552,154,2,4,1,2,2,,47,0.243,0.35,0.404,161,136,33,5,1,5,16,22,30,55,1,1,0,1,2,0.35,0.469,0.692,178,143,50,11,1,12,38,30,31,99,1,3,1,1,0,,19,3,86.4,125,17.6,17,3,2,0,0,0,3,0
1987,TEX,Creel,Keith,creek001,6,0,29,9.2,5,5,4.66,0,0,0,46,41,12,3,0,2,4,1,0,5,5,0.293,0.37,0.512,21,0,0,0,0,0,,43,0.294,0.4,0.529,20,17,5,1,0,1,2,3,1,9,0,0,0,0,0,0.292,0.346,0.5,26,24,7,2,0,1,2,2,4,12,0,0,0,0,0,,1,0,100,17,5.88,1,0,0,0,0,0,0,0
1987,TEX,Guzman,Jose,guzmj001,37,30,625,208.1,115,108,4.67,14,14,0,880,781,196,40,1,30,99,32,3,82,143,0.251,0.322,0.42,328,24,3,6,8,0,,51,0.24,0.3,0.363,449,408,98,17,0,11,49,34,72,148,12,2,2,3,0,0.263,0.344,0.483,431,373,98,23,1,19,50,48,71,180,12,1,4,5,0,,32,3,91.4,298,11.74,32,3,0,0,0,0,3,0
1987,TEX,Harris,Greg,harrg001,42,19,422,140.2,92,76,4.86,5,10,0,629,559,157,29,3,18,77,15,5,56,106,0.281,0.349,0.44,246,11,4,7,3,3,,48,0.256,0.319,0.363,302,273,70,15,1,4,31,26,50,99,5,0,1,2,2,0.304,0.377,0.514,327,286,87,14,2,14,46,30,56,147,6,4,6,1,1,,15,5,75,241,8.3,13,5,2,0,0,0,5,1
1987,TEX,Henry,Dwayne,henrd001,5,0,30,10,10,10,9,0,0,0,50,41,12,0,0,2,11,1,0,9,7,0.293,0.42,0.439,18,0,0,0,0,0,,46,0.188,0.435,0.188,23,16,3,0,0,0,0,7,2,3,0,0,0,0,0,0.36,0.407,0.6,27,25,9,0,0,2,11,2,5,15,0,0,0,0,0,,1,0,100,19,5.26,1,0,0,0,0,0,0,0
1987,TEX,Hough,Charlie,hougc001,40,40,856,285.1,159,120,3.79,18,13,0,1231,1069,238,42,5,36,124,36,13,124,223,0.223,0.311,0.372,398,12,19,5,14,1,,48,0.24,0.336,0.375,595,509,122,14,2,17,64,71,93,191,5,6,2,7,1,0.207,0.288,0.37,636,560,116,28,3,19,60,53,130,207,7,13,3,7,0,,36,13,73.5,394,12.44,30,12,6,1,0,0,13,1
1987,TEX,Howe,Steve,howes001,24,0,94,31.1,15,15,4.31,3,3,1,131,118,33,6,1,2,15,1,2,8,19,0.28,0.341,0.398,47,2,3,2,0,1,,30,0.2,0.282,0.314,39,35,7,2,1,0,2,2,6,11,2,2,0,0,0,0.313,0.367,0.434,92,83,26,4,0,2,13,6,13,36,0,1,2,0,1,,1,2,33.3,54,5.56,1,2,0,0,0,0,2,0
1987,TEX,Jeffcoat,Mike,jeffm001,2,2,21,7,10,10,12.86,0,1,0,35,31,11,3,0,4,8,2,0,4,1,0.355,0.429,0.839,26,1,0,0,0,0,,11,0.5,0.5,1.5,4,4,2,1,0,1,2,0,0,6,0,0,0,0,0,0.333,0.419,0.741,31,27,9,2,0,3,6,4,1,20,1,0,0,0,0,,2,0,100,13,15.38,2,0,0,0,0,0,0,0
1987,TEX,Kilgus,Paul,kilgp001,25,12,268,89.1,45,41,4.13,2,7,0,385,350,95,20,1,14,41,2,6,31,42,0.271,0.334,0.454,159,10,2,2,0,2,,22,0.25,0.313,0.539,83,76,19,4,0,6,14,7,11,41,4,0,0,0,0,0.277,0.34,0.431,302,274,76,16,1,8,27,24,31,118,6,2,2,0,2,,2,6,25,148,5.41,2,5,0,1,0,0,6,1
1987,TEX,Loynd,Mike,loynm001,26,8,208,69.1,53,47,6.1,1,5,1,328,286,82,13,1,14,53,16,3,38,48,0.287,0.37,0.486,139,4,1,1,2,0,,47,0.313,0.392,0.522,153,134,42,4,0,8,24,17,16,70,1,1,0,1,0,0.263,0.351,0.454,175,152,40,9,1,6,29,21,32,69,3,0,1,1,0,,16,3,84.2,136,13.97,12,2,4,1,0,0,3,0
1987,TEX,Malloy,Bob,mallb001,2,2,33,11,11,8,6.55,0,0,0,51,48,13,3,0,6,10,0,0,3,8,0.271,0.314,0.708,34,0,0,0,0,0,,57,0.346,0.414,0.885,29,26,9,2,0,4,4,3,4,23,0,0,0,0,0,0.182,0.182,0.5,22,22,4,1,0,2,6,0,4,11,0,0,0,0,0,,0,0,NULL,11,0,0,0,0,0,0,0,0,0
1987,TEX,Mason,Mike,masom001,8,6,87,29,20,18,5.59,0,2,0,142,115,37,6,1,6,20,7,1,22,21,0.322,0.444,0.548,63,6,4,0,1,2,,20,0.333,0.429,0.625,28,24,8,1,0,2,7,3,4,15,2,1,0,0,0,0.319,0.447,0.527,114,91,29,5,1,4,13,19,17,48,4,3,0,1,2,,7,1,87.5,57,14.04,6,1,1,0,0,0,1,1
1987,TEX,Meridith,Ron,merir001,11,0,62,20.2,18,14,6.1,1,0,0,96,84,25,3,0,7,20,0,1,12,17,0.298,0.385,0.583,49,3,0,0,0,2,,46,0.216,0.341,0.649,44,37,8,1,0,5,11,7,10,24,0,0,0,0,0,0.362,0.423,0.532,52,47,17,2,0,2,9,5,7,25,3,0,0,0,2,,0,1,0,41,2.44,0,1,0,0,0,0,1,0
